"id","vid","relation","official"
v9189,v59367,alt,false
v9191,v9508,ser,true
v9192,v9193,seq,true
v9193,v9192,preq,true
v9193,v9204,seq,true
v9194,v9201,ser,true
v9196,v11865,set,true
v9196,v13895,fan,true
v9196,v16695,set,true
v9196,v24186,fan,true
v9196,v29932,set,true
v9197,v16467,seq,true
v9198,v11855,ser,true
v9199,v4871,alt,true
v9200,v19018,ser,true
v9200,v25301,ser,true
v9201,v9194,ser,true
v9204,v9193,preq,true
v9206,v1715,preq,false
v9207,v12424,char,false
v9207,v13160,char,true
v9207,v16036,char,true
v9214,v12469,ser,true
v9220,v2153,char,false
v9221,v9222,preq,true
v9221,v9224,seq,true
v9222,v9221,seq,true
v9222,v9223,preq,true
v9223,v9222,seq,true
v9224,v9221,preq,true
v9224,v9225,seq,true
v9225,v9224,preq,true
v9225,v15941,seq,true
v9228,v9230,preq,true
v9230,v9228,seq,true
v9231,v17266,seq,true
v9234,v20,char,false
v9241,v11608,seq,true
v9243,v9244,seq,true
v9244,v9243,preq,true
v9244,v49513,seq,true
v9245,v9246,preq,true
v9245,v9247,seq,true
v9246,v9245,seq,true
v9247,v9245,preq,true
v9247,v13946,seq,true
v9248,v33884,seq,true
v9256,v191,set,true
v9257,v7422,par,true
v9258,v4494,ser,true
v9263,v711,alt,false
v9268,v9921,seq,true
v9280,v9281,side,true
v9280,v13774,alt,false
v9281,v9280,par,true
v9283,v9927,preq,true
v9290,v9291,seq,true
v9291,v9290,preq,true
v9291,v9293,seq,true
v9293,v9291,preq,true
v9293,v40405,seq,true
v9294,v36173,ser,true
v9294,v40405,ser,true
v9296,v5866,preq,true
v9302,v3185,orig,true
v9303,v13190,fan,true
v9309,v893,preq,false
v9310,v1126,char,false
v9310,v9311,seq,true
v9311,v9310,preq,true
v9311,v9312,seq,true
v9312,v9311,preq,true
v9312,v9313,seq,true
v9313,v9312,preq,true
v9314,v7,par,false
v9316,v25256,fan,true
v9325,v10781,seq,true
v9326,v4371,ser,true
v9330,v22486,ser,true
v9337,v11486,char,true
v9338,v2857,preq,true
v9338,v3389,preq,true
v9338,v4940,preq,true
v9338,v6473,preq,true
v9338,v13918,fan,true
v9339,v11,char,false
v9339,v9340,seq,true
v9339,v18513,ser,true
v9339,v18529,ser,true
v9340,v11,char,false
v9340,v9339,preq,true
v9340,v9341,seq,true
v9341,v11,char,false
v9341,v9340,preq,true
v9341,v9342,seq,true
v9342,v11,char,false
v9342,v9341,preq,true
v9342,v9343,seq,true
v9343,v11,char,false
v9343,v9342,preq,true
v9343,v9344,seq,true
v9344,v11,char,false
v9344,v9343,preq,true
v9344,v9345,seq,true
v9345,v11,char,false
v9345,v9344,preq,true
v9348,v7443,preq,true
v9348,v18505,alt,true
v9359,v21858,preq,true
v9362,v14411,char,false
v9362,v17473,char,false
v9362,v17474,char,false
v9365,v15091,char,false
v9367,v8794,ser,true
v9370,v9371,preq,true
v9371,v9370,seq,true
v9373,v7986,ser,true
v9375,v9376,ser,true
v9375,v35367,alt,true
v9376,v9375,ser,true
v9376,v9377,ser,true
v9377,v9376,ser,true
v9377,v9378,ser,true
v9377,v43243,char,true
v9378,v9377,ser,true
v9380,v9381,seq,true
v9381,v9380,preq,true
v9385,v10061,char,false
v9385,v12287,char,false
v9385,v12945,char,true
v9385,v12946,char,true
v9385,v13432,char,false
v9385,v13433,char,false
v9385,v13434,char,false
v9385,v13435,char,false
v9385,v15353,char,false
v9385,v15533,char,false
v9385,v15750,char,false
v9385,v17294,char,false
v9385,v17295,char,false
v9385,v17567,char,false
v9385,v17594,char,false
v9386,v1967,par,false
v9392,v8415,preq,true
v9392,v9393,seq,true
v9393,v9392,preq,true
v9393,v9784,seq,true
v9397,v9398,ser,true
v9398,v9397,ser,true
v9398,v9399,ser,true
v9399,v9398,ser,true
v9404,v9405,seq,true
v9405,v9404,preq,true
v9409,v7660,ser,true
v9409,v12986,ser,true
v9409,v19725,seq,true
v9409,v22492,char,true
v9409,v22494,char,true
v9409,v29473,fan,true
v9409,v29474,fan,true
v9409,v29475,fan,true
v9412,v9413,seq,true
v9413,v9412,preq,true
v9414,v2996,preq,true
v9415,v8639,ser,true
v9415,v10802,ser,true
v9416,v12205,ser,true
v9417,v8645,ser,true
v9418,v8847,ser,true
v9418,v16761,ser,true
v9419,v20803,alt,true
v9422,v8720,alt,true
v9426,v9609,ser,true
v9427,v20794,ser,true
v9431,v1963,preq,true
v9433,v9434,seq,true
v9434,v9433,preq,true
v9435,v6915,preq,true
v9435,v16634,seq,true
v9437,v18243,seq,true
v9442,v9443,preq,true
v9443,v9442,seq,true
v9453,v9516,preq,true
v9459,v8758,set,true
v9459,v8821,alt,true
v9467,v8907,alt,true
v9469,v14543,ser,true
v9477,v9481,ser,true
v9480,v30082,preq,true
v9481,v9477,ser,true
v9482,v9483,preq,true
v9483,v9482,seq,true
v9492,v9493,ser,true
v9493,v9492,ser,true
v9495,v9496,preq,true
v9496,v9495,seq,true
v9498,v9510,preq,true
v9504,v9505,seq,true
v9505,v9504,preq,true
v9506,v9507,preq,true
v9507,v9506,seq,true
v9508,v9191,ser,true
v9510,v9498,seq,true
v9516,v9453,seq,true
v9519,v2099,char,false
v9525,v9526,preq,true
v9526,v9525,seq,true
v9539,v9541,seq,true
v9541,v9539,preq,true
v9541,v10450,seq,true
v9553,v9567,ser,true
v9564,v3937,ser,true
v9567,v6608,preq,true
v9567,v9553,ser,true
v9567,v10769,char,true
v9568,v23431,ser,true
v9569,v6515,char,true
v9569,v10766,char,true
v9581,v10258,seq,true
v9583,v11754,char,false
v9585,v9707,char,false
v9585,v10370,char,false
v9585,v13932,ser,true
v9587,v23023,alt,true
v9600,v5518,preq,true
v9609,v1829,orig,true
v9609,v9426,ser,true
v9609,v9610,ser,true
v9609,v56530,preq,true
v9610,v9609,ser,true
v9619,v11436,seq,true
v9620,v9621,char,true
v9621,v9620,char,true
v9621,v19831,set,true
v9623,v18618,seq,true
v9624,v11430,ser,true
v9625,v19642,set,false
v9625,v38015,set,false
v9625,v38340,set,false
v9626,v10375,char,false
v9626,v11418,ser,true
v9626,v16485,ser,true
v9631,v2591,preq,true
v9631,v8659,seq,true
v9634,v11378,char,true
v9636,v372,char,true
v9636,v1475,char,true
v9636,v4910,char,true
v9636,v13717,ser,true
v9641,v7363,preq,true
v9641,v12386,seq,true
v9642,v7689,orig,true
v9643,v6358,char,true
v9643,v11851,char,true
v9647,v7001,ser,true
v9647,v12708,ser,true
v9648,v3900,char,true
v9648,v5669,char,true
v9648,v6156,char,true
v9648,v6369,char,true
v9648,v7968,char,true
v9648,v10474,char,true
v9648,v13886,char,true
v9648,v13887,char,true
v9650,v1,char,true
v9650,v126,char,true
v9650,v149,char,true
v9650,v2392,char,true
v9650,v2659,char,true
v9650,v6003,char,true
v9650,v6884,char,true
v9650,v8072,char,true
v9650,v9960,char,true
v9656,v1291,seq,true
v9656,v6253,preq,true
v9657,v5351,ser,true
v9657,v9726,ser,true
v9659,v9696,ser,true
v9659,v9697,ser,true
v9662,v10913,alt,true
v9663,v9664,seq,true
v9664,v9663,preq,true
v9664,v9665,seq,true
v9665,v9664,preq,true
v9665,v9666,seq,true
v9666,v9665,preq,true
v9666,v9667,seq,true
v9667,v9666,preq,true
v9667,v14967,char,true
v9669,v1093,alt,true
v9669,v6301,fan,true
v9672,v7795,seq,true
v9673,v7982,ser,true
v9675,v17489,set,false
v9675,v17490,set,false
v9675,v17493,set,false
v9675,v17511,set,false
v9675,v17518,set,false
v9676,v6717,orig,true
v9678,v26390,fan,true
v9680,v4111,preq,true
v9680,v6849,ser,true
v9680,v12475,seq,true
v9688,v4443,char,true
v9688,v18197,fan,true
v9696,v9659,ser,true
v9696,v9698,ser,true
v9697,v9659,ser,true
v9698,v9696,ser,true
v9698,v9699,ser,true
v9699,v9698,ser,true
v9701,v59711,set,true
v9704,v25646,char,false
v9706,v15878,seq,true
v9707,v9585,char,false
v9707,v10116,seq,true
v9707,v11076,char,true
v9707,v13932,char,false
v9711,v16106,char,true
v9721,v12145,seq,true
v9722,v11929,set,true
v9726,v6466,preq,true
v9726,v9657,ser,true
v9732,v18369,char,true
v9732,v21572,alt,true
v9736,v9737,side,true
v9737,v9736,par,true
v9744,v1958,char,true
v9747,v48972,alt,true
v9750,v5108,ser,true
v9752,v8036,preq,true
v9752,v13096,preq,true
v9754,v7065,preq,true
v9754,v14270,seq,true
v9757,v11645,ser,true
v9758,v10942,fan,true
v9763,v12780,char,true
v9763,v17854,char,true
v9767,v7225,ser,true
v9768,v1767,ser,true
v9770,v9788,seq,true
v9774,v18642,alt,true
v9775,v32527,seq,true
v9776,v9777,ser,true
v9777,v9776,ser,true
v9777,v9778,char,true
v9777,v9779,char,true
v9778,v9777,char,true
v9778,v9779,ser,true
v9778,v9780,char,true
v9778,v9787,char,true
v9779,v9777,char,true
v9779,v9778,ser,true
v9779,v9780,char,true
v9780,v9778,char,true
v9780,v9779,char,true
v9780,v9782,ser,true
v9780,v9787,char,true
v9781,v51772,char,false
v9782,v9780,ser,true
v9784,v9393,preq,true
v9787,v9778,char,true
v9787,v9780,char,true
v9788,v9770,preq,true
v9794,v9795,char,true
v9794,v10522,set,true
v9795,v9794,char,true
v9795,v10522,seq,true
v9797,v43466,preq,true
v9808,v9852,ser,true
v9808,v12189,seq,true
v9810,v6005,alt,true
v9814,v2389,set,true
v9817,v7269,preq,true
v9821,v10308,par,true
v9827,v4049,preq,true
v9836,v78,char,true
v9836,v266,par,true
v9837,v266,par,true
v9838,v323,seq,true
v9841,v7697,preq,true
v9843,v3058,fan,true
v9845,v9982,char,false
v9845,v10400,char,false
v9845,v12219,alt,true
v9845,v14280,char,false
v9845,v23375,side,false
v9845,v24058,char,false
v9846,v12150,seq,true
v9846,v42927,set,false
v9851,v5957,ser,true
v9851,v5999,ser,true
v9852,v9808,ser,true
v9852,v12204,ser,true
v9853,v174,orig,true
v9855,v788,orig,true
v9855,v2674,orig,true
v9855,v7873,orig,true
v9855,v21189,ser,true
v9857,v7594,preq,true
v9857,v17506,seq,true
v9866,v11142,seq,true
v9869,v3700,preq,true
v9877,v35842,alt,true
v9879,v1143,set,true
v9879,v12283,fan,true
v9879,v12791,set,true
v9879,v20012,char,true
v9879,v21122,fan,true
v9881,v20083,seq,true
v9885,v1715,set,true
v9885,v12141,fan,true
v9886,v14249,alt,true
v9887,v2002,orig,true
v9888,v11,par,false
v9889,v717,preq,true
v9889,v13735,alt,false
v9889,v18267,seq,true
v9889,v21309,char,false
v9889,v54737,preq,false
v9890,v12180,fan,true
v9893,v2485,seq,true
v9897,v3346,preq,true
v9897,v12975,seq,true
v9897,v14772,char,true
v9901,v6403,orig,true
v9915,v7634,orig,true
v9915,v12188,seq,true
v9917,v1971,orig,true
v9918,v1971,orig,true
v9921,v9268,preq,true
v9923,v8462,char,false
v9923,v10126,char,false
v9923,v10376,char,false
v9923,v50276,char,false
v9927,v9283,seq,true
v9927,v40885,side,true
v9929,v12423,char,true
v9929,v15568,preq,true
v9931,v3765,seq,true
v9932,v9941,seq,true
v9933,v32545,alt,true
v9935,v1600,set,true
v9935,v13000,set,true
v9935,v20440,set,true
v9935,v30383,set,true
v9935,v36585,seq,true
v9939,v9949,seq,true
v9941,v9932,preq,true
v9942,v9943,set,true
v9943,v9942,set,true
v9944,v9952,seq,true
v9945,v9948,seq,true
v9948,v9945,preq,true
v9949,v9939,preq,true
v9952,v9944,preq,true
v9953,v29849,char,true
v9957,v9958,fan,true
v9958,v9957,orig,true
v9960,v9650,char,true
v9961,v9969,ser,true
v9961,v13729,ser,true
v9962,v9963,seq,true
v9963,v9962,preq,true
v9965,v58201,set,true
v9966,v5898,par,true
v9969,v9961,ser,true
v9969,v13729,ser,true
v9975,v7627,preq,true
v9979,v9980,seq,true
v9980,v9979,preq,true
v9980,v10653,seq,true
v9982,v9845,char,false
v9984,v18580,set,true
v9985,v6017,ser,true
v9985,v11971,ser,true
v9993,v10113,seq,true
v9993,v13364,alt,true
v9998,v3126,char,false
v10000,v2762,seq,true
v10000,v15605,alt,true
v10000,v18337,set,true
v10000,v18686,alt,true
v10000,v27685,preq,true
v10004,v55018,seq,true
v10005,v14361,ser,true
v10005,v18461,ser,true
v10007,v1645,alt,false
v10013,v7879,char,true
v10013,v11975,seq,true
v10013,v14902,side,true
v10016,v11093,seq,true
v10023,v15441,ser,true
v10028,v5834,preq,true
v10028,v17147,fan,true
v10029,v7276,seq,true
v10034,v34417,char,true
v10035,v4602,preq,true
v10035,v11342,seq,true
v10037,v7806,set,true
v10041,v13997,seq,true
v10041,v18761,set,true
v10041,v23600,set,true
v10041,v26508,set,true
v10041,v31614,set,true
v10044,v12496,side,false
v10044,v12610,set,true
v10044,v16369,set,true
v10050,v4542,orig,true
v10051,v22192,fan,true
v10051,v60661,side,true
v10053,v10054,fan,true
v10054,v10053,orig,true
v10055,v10056,seq,true
v10055,v10057,char,true
v10055,v14248,side,true
v10055,v39832,side,true
v10055,v39840,seq,true
v10056,v10055,preq,true
v10056,v10057,char,true
v10056,v39840,seq,true
v10057,v10055,char,true
v10057,v10056,char,true
v10057,v39831,seq,true
v10058,v4,par,false
v10061,v9385,char,false
v10061,v12287,char,false
v10061,v12945,char,false
v10061,v12946,char,false
v10061,v13432,char,false
v10061,v13433,char,false
v10061,v13434,char,false
v10061,v13435,char,false
v10061,v15353,char,false
v10061,v15533,char,false
v10061,v15750,char,false
v10061,v17294,char,false
v10061,v17295,char,false
v10061,v17567,char,false
v10061,v17594,char,false
v10066,v10067,ser,true
v10067,v10066,ser,true
v10069,v4704,ser,true
v10069,v5532,ser,true
v10076,v7707,preq,true
v10077,v7078,ser,true
v10078,v8012,ser,true
v10078,v10210,ser,true
v10078,v24381,seq,true
v10079,v7796,par,true
v10080,v12502,seq,true
v10088,v11894,alt,true
v10091,v24724,ser,true
v10093,v8730,ser,true
v10094,v15984,ser,true
v10098,v7645,orig,true
v10100,v11235,ser,true
v10103,v5821,par,true
v10103,v7240,par,true
v10103,v7616,ser,true
v10103,v8054,par,true
v10105,v8043,par,true
v10105,v11879,side,true
v10106,v8455,char,true
v10106,v10107,char,true
v10107,v10106,char,true
v10109,v10868,char,false
v10109,v18184,char,false
v10113,v9993,preq,true
v10113,v13991,alt,true
v10116,v9707,preq,true
v10116,v10370,char,false
v10116,v11076,char,true
v10118,v16976,ser,true
v10121,v3415,preq,true
v10121,v7491,seq,true
v10122,v7493,preq,true
v10126,v8462,char,false
v10126,v9923,char,false
v10126,v11087,char,false
v10126,v48623,char,false
v10129,v14936,char,true
v10131,v1281,par,true
v10131,v11269,par,true
v10131,v54312,char,false
v10131,v59379,char,true
v10133,v15191,seq,true
v10135,v33040,char,true
v10137,v10445,ser,true
v10142,v1789,alt,true
v10147,v10581,preq,true
v10148,v15255,seq,true
v10153,v11214,ser,true
v10167,v17478,ser,true
v10171,v4909,par,true
v10176,v6891,ser,true
v10176,v6896,alt,true
v10179,v11836,set,true
v10180,v873,ser,true
v10180,v10181,fan,true
v10181,v873,orig,true
v10181,v874,orig,true
v10181,v2110,orig,true
v10181,v10180,orig,true
v10183,v6690,char,true
v10183,v10647,preq,true
v10183,v11080,seq,true
v10187,v5157,alt,true
v10188,v5157,ser,true
v10188,v11401,ser,true
v10195,v3130,alt,false
v10198,v12959,ser,true
v10199,v18677,seq,true
v10200,v4137,char,false
v10207,v4115,ser,true
v10207,v6741,ser,true
v10207,v8073,ser,true
v10210,v10078,ser,true
v10210,v11992,ser,true
v10213,v10215,seq,true
v10214,v12355,char,true
v10215,v10213,preq,true
v10231,v7849,preq,true
v10231,v12794,seq,true
v10233,v8282,ser,true
v10237,v2622,char,true
v10237,v5549,set,true
v10237,v12482,char,true
v10237,v21931,set,true
v10238,v13223,set,true
v10241,v23361,preq,true
v10245,v10246,preq,true
v10246,v10245,seq,true
v10246,v10247,preq,true
v10247,v10246,seq,true
v10247,v17558,set,true
v10248,v2397,orig,true
v10249,v16106,char,true
v10253,v10254,preq,true
v10254,v7175,seq,true
v10254,v10253,seq,true
v10255,v8408,ser,true
v10255,v11500,ser,true
v10255,v11904,fan,true
v10257,v11646,seq,true
v10258,v2873,seq,true
v10258,v9581,preq,true
v10260,v6509,orig,true
v10262,v5630,par,true
v10263,v10264,ser,true
v10264,v7597,char,true
v10264,v10263,ser,true
v10264,v10265,ser,true
v10265,v10264,ser,true
v10272,v8203,par,true
v10273,v15023,seq,true
v10279,v5243,orig,true
v10281,v9155,ser,true
v10282,v14505,ser,true
v10285,v31742,char,true
v10285,v32391,char,true
v10285,v59418,char,true
v10288,v6682,set,true
v10288,v20406,ser,true
v10289,v12714,seq,true
v10290,v4107,orig,true
v10290,v19007,ser,true
v10294,v11390,ser,true
v10294,v14323,seq,true
v10297,v39314,alt,true
v10300,v7122,ser,true
v10300,v7129,ser,true
v10308,v9821,side,true
v10308,v15505,seq,true
v10323,v24875,ser,true
v10325,v12994,seq,true
v10326,v18869,set,true
v10326,v36246,side,true
v10330,v2490,ser,true
v10336,v6496,alt,true
v10336,v7904,alt,true
v10336,v7905,alt,true
v10336,v7906,alt,true
v10337,v5736,char,true
v10341,v12830,set,true
v10345,v12274,char,false
v10345,v13816,char,false
v10351,v6530,char,true
v10352,v2302,set,true
v10353,v1259,par,true
v10357,v11039,seq,true
v10357,v11605,ser,true
v10358,v6949,ser,true
v10358,v16718,fan,true
v10362,v10556,seq,true
v10366,v51772,char,false
v10369,v10370,ser,true
v10370,v9585,char,false
v10370,v10116,char,false
v10370,v10369,ser,true
v10370,v10371,ser,true
v10371,v10370,ser,true
v10371,v10372,ser,true
v10371,v11351,char,false
v10372,v1356,char,false
v10372,v2186,char,false
v10372,v10371,ser,true
v10372,v10373,ser,true
v10373,v10372,ser,true
v10373,v10374,ser,true
v10373,v10938,char,false
v10374,v1543,char,false
v10374,v10373,ser,true
v10374,v10375,ser,true
v10375,v9626,char,false
v10375,v10374,ser,true
v10375,v10849,ser,true
v10375,v11418,char,false
v10376,v8462,char,false
v10376,v9923,char,false
v10382,v14583,preq,true
v10383,v1715,seq,true
v10388,v140,char,true
v10388,v6883,char,true
v10388,v6884,char,true
v10388,v6885,char,true
v10389,v1317,preq,true
v10392,v1648,preq,true
v10395,v15561,fan,true
v10395,v28038,alt,true
v10396,v12172,set,true
v10399,v5299,char,false
v10399,v50673,char,false
v10399,v53214,char,false
v10400,v9845,char,false
v10401,v4137,char,false
v10402,v10403,preq,true
v10402,v50807,set,false
v10403,v104,char,false
v10403,v10402,seq,true
v10403,v50807,set,false
v10404,v6408,preq,true
v10410,v18620,preq,true
v10415,v13224,char,true
v10418,v2251,ser,true
v10419,v12571,fan,true
v10423,v10425,seq,true
v10423,v38393,alt,true
v10425,v10423,preq,true
v10425,v10428,seq,true
v10426,v55018,seq,true
v10428,v10425,preq,true
v10437,v6375,char,true
v10438,v10439,set,true
v10439,v2468,set,true
v10439,v10438,set,true
v10445,v7970,ser,true
v10445,v10137,ser,true
v10450,v9541,preq,true
v10450,v10451,seq,true
v10451,v10450,preq,true
v10451,v10452,seq,true
v10452,v10451,preq,true
v10461,v8497,ser,true
v10461,v12607,set,true
v10462,v2715,ser,true
v10462,v19024,ser,true
v10463,v15639,set,true
v10472,v7783,preq,true
v10472,v19187,ser,true
v10473,v2466,par,true
v10474,v9648,char,true
v10475,v53049,char,true
v10479,v21921,seq,true
v10480,v5221,ser,true
v10481,v1823,orig,true
v10481,v3759,char,true
v10486,v26150,char,false
v10486,v27321,set,false
v10486,v27322,char,false
v10486,v27323,set,false
v10486,v46612,char,false
v10486,v53441,char,false
v10498,v4624,ser,true
v10498,v21714,char,true
v10499,v2501,par,true
v10501,v11899,char,true
v10501,v14082,char,true
v10506,v10507,alt,true
v10507,v10506,alt,true
v10515,v746,set,true
v10515,v33729,side,true
v10516,v3681,orig,true
v10519,v40180,side,true
v10519,v58251,seq,true
v10519,v58255,side,true
v10520,v10521,seq,true
v10521,v10520,preq,true
v10522,v9794,set,true
v10522,v9795,preq,true
v10525,v1424,seq,true
v10526,v34212,side,false
v10529,v1424,preq,true
v10534,v28856,fan,true
v10537,v3660,alt,true
v10537,v8074,alt,true
v10538,v8037,orig,true
v10541,v551,preq,true
v10546,v5317,alt,true
v10546,v12893,alt,true
v10546,v15283,char,true
v10547,v11234,ser,true
v10550,v7247,ser,true
v10556,v10362,preq,true
v10560,v5080,preq,true
v10561,v1241,ser,true
v10567,v12489,seq,true
v10570,v7836,orig,true
v10574,v8789,ser,true
v10574,v33354,ser,true
v10575,v11265,side,true
v10575,v20402,alt,true
v10579,v10580,char,true
v10580,v10579,char,true
v10581,v10147,seq,true
v10586,v5299,char,false
v10586,v50673,set,false
v10586,v53214,char,false
v10587,v6498,set,true
v10590,v10591,ser,true
v10591,v10590,ser,true
v10597,v21295,set,true
v10606,v1015,set,true
v10606,v3631,set,true
v10606,v13072,alt,true
v10606,v18030,seq,true
v10606,v24291,char,true
v10608,v13074,fan,true
v10609,v7772,orig,true
v10611,v4093,preq,true
v10619,v4857,alt,true
v10620,v3749,char,true
v10620,v6433,char,true
v10620,v6434,par,true
v10622,v3581,preq,false
v10624,v7095,char,false
v10628,v11040,char,true
v10633,v12871,seq,true
v10637,v5943,set,false
v10640,v12933,ser,true
v10641,v7967,ser,true
v10641,v13632,ser,true
v10642,v2934,set,true
v10645,v7998,preq,true
v10645,v10646,seq,true
v10646,v10645,preq,true
v10646,v10647,seq,true
v10647,v10183,seq,true
v10647,v10646,preq,true
v10648,v7009,orig,true
v10650,v18579,seq,true
v10652,v3984,char,true
v10652,v6560,ser,true
v10652,v10937,side,false
v10653,v9980,preq,true
v10653,v10654,seq,true
v10654,v10653,preq,true
v10654,v11140,seq,true
v10655,v7340,ser,true
v10668,v5277,char,false
v10668,v10696,char,true
v10669,v7524,ser,true
v10669,v16154,ser,true
v10670,v3695,preq,true
v10678,v13810,seq,true
v10678,v13811,side,true
v10680,v12246,seq,true
v10680,v15293,seq,true
v10684,v8462,char,false
v10694,v10730,ser,true
v10694,v13430,fan,true
v10694,v13447,side,true
v10694,v13453,side,true
v10694,v14690,char,true
v10694,v31618,alt,true
v10695,v28316,alt,true
v10696,v1717,char,false
v10696,v5277,char,false
v10696,v10668,char,true
v10696,v10697,par,true
v10697,v1717,char,false
v10697,v10696,side,true
v10697,v10698,seq,true
v10698,v620,char,false
v10698,v644,char,false
v10698,v10697,preq,true
v10700,v926,preq,true
v10700,v938,preq,true
v10700,v2511,preq,true
v10700,v5244,set,true
v10700,v5744,preq,true
v10700,v8434,preq,true
v10700,v12097,seq,true
v10700,v16262,side,true
v10704,v10705,char,true
v10705,v10704,char,true
v10706,v6028,ser,true
v10707,v3007,preq,true
v10708,v324,par,true
v10709,v4414,char,true
v10712,v434,par,false
v10713,v53575,alt,true
v10714,v6497,ser,true
v10719,v20709,seq,true
v10725,v11461,ser,true
v10726,v12914,set,true
v10726,v49162,alt,true
v10730,v10694,ser,true
v10730,v13430,fan,true
v10730,v13447,side,true
v10730,v13453,side,true
v10730,v31618,alt,true
v10731,v38275,side,true
v10733,v6085,alt,true
v10734,v10735,ser,true
v10734,v10994,char,true
v10735,v10734,ser,true
v10740,v10741,seq,true
v10741,v10740,preq,true
v10751,v15334,fan,true
v10752,v6365,seq,true
v10766,v6515,char,true
v10766,v9569,char,true
v10767,v10768,seq,true
v10768,v10767,preq,true
v10769,v6608,preq,true
v10769,v9567,char,true
v10779,v10995,set,false
v10779,v12178,char,false
v10779,v14617,char,false
v10781,v9325,preq,true
