"vid","votecount","votecount_rank"
v60704,0,37187
v60705,0,37187
v60706,0,37187
v60707,0,37187
v60708,0,37187
v60709,0,37187
v60710,0,37187
v60711,0,37187
v60712,0,37187
v60713,0,37187
v60714,0,37187
v60715,0,37187
v60716,0,37187
v60718,0,37187
v60719,0,37187
v60720,0,37187
v60721,0,37187
v60722,0,37187
v60723,0,37187
v60724,0,37187
v60725,0,37187
v60726,0,37187
v60728,0,37187
v60729,0,37187
v60730,0,37187
v62370,0,37187
v60732,0,37187
v60733,0,37187
v60734,0,37187
v60736,0,37187
v60737,0,37187
v60739,0,37187
v60740,0,37187
v60741,0,37187
v60742,0,37187
v60743,0,37187
v60744,0,37187
v60745,0,37187
v60746,0,37187
v60747,0,37187
v60748,0,37187
v60749,0,37187
v60752,0,37187
v60753,0,37187
v60757,0,37187
v60758,0,37187
v60759,0,37187
v60760,0,37187
v60761,0,37187
v60762,0,37187
v60763,0,37187
v60764,0,37187
v60767,0,37187
v60768,0,37187
v60771,0,37187
v60772,0,37187
v60773,0,37187
v60774,0,37187
v60775,0,37187
v60776,0,37187
v60777,0,37187
v60780,0,37187
v60784,0,37187
v60785,0,37187
v60786,0,37187
v60787,0,37187
v60788,0,37187
v60789,0,37187
v60790,0,37187
v60793,0,37187
v60794,0,37187
v60796,0,37187
v60798,0,37187
v60799,0,37187
v60800,0,37187
v60802,0,37187
v60803,0,37187
v60804,0,37187
v60805,0,37187
v60808,0,37187
v60809,0,37187
v60810,0,37187
v60811,0,37187
v60812,0,37187
v60813,0,37187
v60816,0,37187
v60818,0,37187
v60820,0,37187
v60821,0,37187
v60822,0,37187
v60823,0,37187
v60826,0,37187
v60827,0,37187
v60828,0,37187
v60829,0,37187
v60830,0,37187
v60831,0,37187
v60835,0,37187
v60837,0,37187
v60838,0,37187
v60839,0,37187
v60840,0,37187
v60842,0,37187
v60844,0,37187
v60845,0,37187
v60846,0,37187
v60847,0,37187
v60848,0,37187
v60849,0,37187
v60851,0,37187
v60852,0,37187
v60853,0,37187
v60854,0,37187
v60855,0,37187
v60856,0,37187
v60857,0,37187
v60858,0,37187
v62373,0,37187
v60860,0,37187
v60861,0,37187
v60862,0,37187
v60863,0,37187
v60864,0,37187
v60865,0,37187
v60866,0,37187
v60867,0,37187
v60868,0,37187
v60869,0,37187
v60870,0,37187
v60871,0,37187
v60872,0,37187
v60873,0,37187
v60874,0,37187
v60875,0,37187
v60876,0,37187
v60877,0,37187
v60878,0,37187
v60879,0,37187
v60880,0,37187
v60881,0,37187
v60882,0,37187
v60883,0,37187
v60884,0,37187
v60885,0,37187
v60886,0,37187
v60887,0,37187
v60888,0,37187
v60891,0,37187
v60892,0,37187
v60893,0,37187
v60894,0,37187
v60895,0,37187
v60897,0,37187
v60898,0,37187
v60899,0,37187
v60900,0,37187
v60901,0,37187
v60902,0,37187
v60903,0,37187
v60904,0,37187
v60905,0,37187
v60906,0,37187
v60913,0,37187
v60914,0,37187
v60915,0,37187
v60916,0,37187
v60917,0,37187
v60918,0,37187
v60919,0,37187
v60920,0,37187
v60921,0,37187
v60922,0,37187
v60923,0,37187
v60924,0,37187
v60925,0,37187
v60926,0,37187
v60927,0,37187
v60928,0,37187
v60929,0,37187
v60930,0,37187
v60931,0,37187
v60932,0,37187
v60934,0,37187
v60935,0,37187
v60936,0,37187
v60937,0,37187
v60939,0,37187
v60940,0,37187
v60941,0,37187
v60942,0,37187
v60943,0,37187
v60944,0,37187
v60946,0,37187
v60947,0,37187
v60948,0,37187
v60950,0,37187
v60951,0,37187
v60952,0,37187
v60953,0,37187
v60954,0,37187
v60955,0,37187
v60956,0,37187
v60957,0,37187
v60958,0,37187
v60959,0,37187
v60960,0,37187
v60961,0,37187
v60962,0,37187
v60963,0,37187
v60964,0,37187
v60965,0,37187
v60966,0,37187
v60967,0,37187
v60968,0,37187
v60969,0,37187
v60971,0,37187
v60972,0,37187
v60973,0,37187
v60974,0,37187
v60975,0,37187
v60976,0,37187
v60977,0,37187
v60978,0,37187
v60979,0,37187
v60980,0,37187
v60981,0,37187
v60982,0,37187
v60983,0,37187
v60984,0,37187
v60985,0,37187
v60986,0,37187
v60987,0,37187
v60988,0,37187
v60990,0,37187
v60991,0,37187
v60992,0,37187
v60993,0,37187
v60995,0,37187
v60996,0,37187
v60997,0,37187
v60998,0,37187
v60999,0,37187
v61000,0,37187
v61001,0,37187
v61002,0,37187
v61003,0,37187
v61004,0,37187
v61005,0,37187
v61006,0,37187
v61008,0,37187
v61009,0,37187
v61011,0,37187
v61013,0,37187
v61016,0,37187
v61018,0,37187
v61019,0,37187
v61021,0,37187
v61022,0,37187
v61023,0,37187
v61024,0,37187
v61025,0,37187
v61026,0,37187
v61027,0,37187
v61028,0,37187
v61031,0,37187
v61032,0,37187
v61034,0,37187
v58977,0,37187
v61038,0,37187
v61039,0,37187
v61040,0,37187
v61042,0,37187
v61043,0,37187
v61044,0,37187
v61045,0,37187
v61046,0,37187
v61049,0,37187
v61050,0,37187
v61051,0,37187
v61053,0,37187
v61054,0,37187
v61055,0,37187
v61056,0,37187
v61057,0,37187
v61058,0,37187
v43229,0,37187
v61062,0,37187
v61063,0,37187
v61064,0,37187
v61065,0,37187
v61066,0,37187
v61067,0,37187
v61068,0,37187
v61072,0,37187
v61075,0,37187
v61076,0,37187
v61077,0,37187
v61079,0,37187
v61089,0,37187
v61092,0,37187
v61093,0,37187
v61094,0,37187
v61095,0,37187
v61096,0,37187
v61097,0,37187
v61099,0,37187
v61100,0,37187
v61101,0,37187
v61102,0,37187
v61104,0,37187
v61105,0,37187
v61106,0,37187
v61107,0,37187
v61108,0,37187
v61109,0,37187
v61110,0,37187
v61111,0,37187
v61112,0,37187
v61113,0,37187
v61114,0,37187
v61115,0,37187
v61116,0,37187
v61117,0,37187
v61118,0,37187
v61119,0,37187
v61121,0,37187
v61122,0,37187
v61123,0,37187
v61124,0,37187
v61125,0,37187
v61126,0,37187
v61127,0,37187
v61128,0,37187
v61130,0,37187
v61131,0,37187
v61132,0,37187
v61133,0,37187
v61134,0,37187
v61135,0,37187
v61136,0,37187
v61137,0,37187
v61138,0,37187
v61139,0,37187
v61140,0,37187
v61141,0,37187
v61142,0,37187
v61144,0,37187
v61145,0,37187
v61146,0,37187
v61147,0,37187
v61148,0,37187
v61149,0,37187
v61150,0,37187
v61151,0,37187
v61152,0,37187
v61153,0,37187
v61154,0,37187
v61156,0,37187
v61157,0,37187
v61159,0,37187
v61160,0,37187
v61161,0,37187
v61162,0,37187
v61163,0,37187
v61164,0,37187
v61165,0,37187
v61166,0,37187
v61167,0,37187
v61168,0,37187
v61169,0,37187
v61170,0,37187
v61171,0,37187
v61172,0,37187
v61173,0,37187
v61174,0,37187
v61175,0,37187
v61176,0,37187
v61177,0,37187
v61178,0,37187
v61179,0,37187
v61180,0,37187
v61181,0,37187
v61182,0,37187
v61183,0,37187
v61184,0,37187
v61185,0,37187
v61186,0,37187
v61187,0,37187
v61188,0,37187
v61189,0,37187
v61190,0,37187
v61191,0,37187
v61192,0,37187
v61193,0,37187
v61194,0,37187
v61195,0,37187
v61196,0,37187
v61197,0,37187
v61198,0,37187
v61199,0,37187
v61200,0,37187
v61201,0,37187
v61202,0,37187
v61204,0,37187
v61205,0,37187
v61206,0,37187
v61207,0,37187
v61208,0,37187
v61209,0,37187
v61210,0,37187
v61211,0,37187
v61212,0,37187
v61213,0,37187
v61214,0,37187
v61215,0,37187
v61216,0,37187
v61218,0,37187
v61219,0,37187
v61221,0,37187
v62375,0,37187
v61224,0,37187
v61225,0,37187
v61226,0,37187
v61227,0,37187
v61228,0,37187
v61229,0,37187
v61230,0,37187
v61231,0,37187
v61232,0,37187
v61233,0,37187
v61235,0,37187
v61236,0,37187
v61237,0,37187
v61238,0,37187
v61239,0,37187
v61240,0,37187
v61241,0,37187
v61242,0,37187
v43228,0,37187
v61247,0,37187
v61248,0,37187
v61249,0,37187
v61251,0,37187
v61252,0,37187
v61253,0,37187
v61254,0,37187
v61255,0,37187
v61256,0,37187
v61257,0,37187
v61258,0,37187
v61259,0,37187
v61261,0,37187
v61263,0,37187
v61264,0,37187
v61265,0,37187
v61268,0,37187
v61269,0,37187
v61270,0,37187
v61272,0,37187
v61273,0,37187
v61274,0,37187
v61275,0,37187
v61276,0,37187
v61278,0,37187
v61280,0,37187
v61281,0,37187
v61286,0,37187
v61287,0,37187
v61288,0,37187
v61289,0,37187
v61293,0,37187
v61294,0,37187
v61295,0,37187
v61296,0,37187
v61298,0,37187
v61299,0,37187
v61300,0,37187
v61302,0,37187
v61303,0,37187
v61304,0,37187
v62376,0,37187
v61309,0,37187
v61310,0,37187
v61311,0,37187
v61314,0,37187
v61315,0,37187
v61316,0,37187
v61317,0,37187
v61318,0,37187
v61319,0,37187
v61320,0,37187
v61321,0,37187
v61323,0,37187
v61327,0,37187
v61328,0,37187
v61329,0,37187
v61330,0,37187
v61331,0,37187
v61332,0,37187
v61333,0,37187
v61334,0,37187
v61336,0,37187
v61337,0,37187
v61338,0,37187
v61339,0,37187
v61341,0,37187
v61342,0,37187
v61343,0,37187
v61344,0,37187
v61346,0,37187
v61347,0,37187
v61351,0,37187
v61352,0,37187
v61353,0,37187
v61354,0,37187
v61355,0,37187
v61356,0,37187
v61360,0,37187
v61361,0,37187
v61362,0,37187
v61363,0,37187
v61364,0,37187
v61365,0,37187
v61366,0,37187
v22052,0,37187
v22055,0,37187
v22056,0,37187
v61367,0,37187
v22060,0,37187
v22023,0,37187
v22018,0,37187
v22068,0,37187
v22071,0,37187
v22006,0,37187
v22004,0,37187
v22080,0,37187
v22003,0,37187
v21997,0,37187
v61368,0,37187
v21994,0,37187
v21991,0,37187
v22093,0,37187
v21987,0,37187
v22096,0,37187
v21977,0,37187
v21975,0,37187
v21973,0,37187
v21965,0,37187
v21961,0,37187
v61369,0,37187
v22168,0,37187
v22171,0,37187
v21942,0,37187
v21927,0,37187
v21926,0,37187
v61370,0,37187
v21925,0,37187
v21924,0,37187
v21912,0,37187
v21911,0,37187
v22197,0,37187
v21910,0,37187
v22200,0,37187
v22202,0,37187
v21907,0,37187
v21906,0,37187
v21893,0,37187
v21892,0,37187
v21888,0,37187
v22213,0,37187
v21887,0,37187
v21884,0,37187
v21883,0,37187
v22220,0,37187
v21881,0,37187
v21880,0,37187
v21879,0,37187
v21873,0,37187
v21870,0,37187
v21868,0,37187
v61371,0,37187
v22236,0,37187
v61372,0,37187
v21863,0,37187
v21860,0,37187
v21859,0,37187
v21858,0,37187
v21856,0,37187
v21851,0,37187
v21846,0,37187
v61373,0,37187
v21842,0,37187
v22258,0,37187
v21841,0,37187
v22263,0,37187
v22264,0,37187
v21840,0,37187
v22267,0,37187
v21834,0,37187
v22269,0,37187
v22274,0,37187
v21829,0,37187
v61374,0,37187
v21810,0,37187
v21806,0,37187
v22295,0,37187
v61375,0,37187
v21778,0,37187
v21777,0,37187
v21762,0,37187
v21761,0,37187
v21751,0,37187
v21749,0,37187
v21733,0,37187
v21732,0,37187
v21722,0,37187
v22327,0,37187
v22336,0,37187
v21704,0,37187
v21702,0,37187
v22346,0,37187
v61376,0,37187
v21699,0,37187
v21684,0,37187
v21683,0,37187
v22360,0,37187
v61377,0,37187
v22364,0,37187
v21662,0,37187
v22368,0,37187
v21660,0,37187
v21658,0,37187
v21654,0,37187
v21650,0,37187
v21643,0,37187
v22377,0,37187
v21634,0,37187
v21633,0,37187
v22382,0,37187
v61379,0,37187
v21632,0,37187
v21627,0,37187
v21626,0,37187
v21623,0,37187
v61380,0,37187
v22399,0,37187
v21612,0,37187
v21611,0,37187
v21609,0,37187
v21608,0,37187
v22406,0,37187
v22407,0,37187
v22411,0,37187
v21605,0,37187
v21604,0,37187
v22419,0,37187
v22423,0,37187
v21602,0,37187
v21601,0,37187
v61381,0,37187
v21600,0,37187
v21598,0,37187
v22441,0,37187
v22443,0,37187
v21594,0,37187
v21593,0,37187
v22447,0,37187
v21591,0,37187
v61383,0,37187
v21590,0,37187
v21582,0,37187
v23083,0,37187
v22459,0,37187
v61385,0,37187
v22462,0,37187
v22463,0,37187
v21571,0,37187
v23096,0,37187
v22468,0,37187
v21570,0,37187
v22474,0,37187
v21566,0,37187
v21559,0,37187
v21555,0,37187
v22484,0,37187
v22489,0,37187
v21513,0,37187
v21509,0,37187
v21508,0,37187
v21504,0,37187
v21488,0,37187
v21487,0,37187
v21485,0,37187
v22509,0,37187
v21484,0,37187
v22510,0,37187
v21483,0,37187
v21471,0,37187
v22524,0,37187
v23098,0,37187
v21454,0,37187
v22529,0,37187
v22530,0,37187
v21449,0,37187
v21448,0,37187
v22535,0,37187
v61386,0,37187
v21443,0,37187
v21423,0,37187
v22550,0,37187
v22551,0,37187
v21398,0,37187
v21389,0,37187
v21382,0,37187
v22564,0,37187
v21371,0,37187
v61387,0,37187
v22572,0,37187
v61388,0,37187
v21351,0,37187
v21348,0,37187
v22585,0,37187
v21341,0,37187
v21340,0,37187
v21334,0,37187
v21324,0,37187
v21323,0,37187
v21320,0,37187
v21319,0,37187
v21317,0,37187
v21314,0,37187
v61389,0,37187
v21312,0,37187
v21307,0,37187
v22612,0,37187
v21299,0,37187
v22617,0,37187
v21298,0,37187
v22620,0,37187
v21275,0,37187
v22625,0,37187
v21274,0,37187
v21264,0,37187
v21263,0,37187
v21248,0,37187
v21240,0,37187
v21223,0,37187
v22654,0,37187
v21193,0,37187
v21182,0,37187
v61390,0,37187
v21143,0,37187
v21127,0,37187
v21110,0,37187
v61392,0,37187
v21109,0,37187
v22686,0,37187
v22687,0,37187
v22688,0,37187
v22689,0,37187
v22690,0,37187
v22691,0,37187
v22694,0,37187
v22696,0,37187
v61393,0,37187
v21091,0,37187
v22708,0,37187
v21078,0,37187
v21077,0,37187
v21060,0,37187
v21058,0,37187
v21053,0,37187
v21048,0,37187
v22729,0,37187
v61394,0,37187
v22737,0,37187
v23101,0,37187
v23102,0,37187
v21035,0,37187
v22740,0,37187
v21027,0,37187
v21026,0,37187
v22744,0,37187
v21023,0,37187
v22750,0,37187
v21016,0,37187
v21011,0,37187
v23074,0,37187
v21006,0,37187
v21005,0,37187
v20995,0,37187
v61396,0,37187
v20987,0,37187
v20985,0,37187
v20977,0,37187
v20963,0,37187
v22781,0,37187
v22782,0,37187
v20962,0,37187
v20952,0,37187
v20946,0,37187
v20944,0,37187
v20937,0,37187
v20930,0,37187
v23103,0,37187
v20927,0,37187
v20923,0,37187
v61397,0,37187
v20917,0,37187
v22815,0,37187
v22816,0,37187
v20906,0,37187
v22821,0,37187
v22827,0,37187
v22828,0,37187
v20897,0,37187
v20896,0,37187
v61398,0,37187
v20890,0,37187
v20886,0,37187
v20885,0,37187
v20880,0,37187
v22852,0,37187
v22853,0,37187
v20873,0,37187
v20872,0,37187
v20867,0,37187
v61399,0,37187
v22860,0,37187
v61400,0,37187
v22864,0,37187
v20852,0,37187
v22868,0,37187
v22872,0,37187
v20849,0,37187
v20848,0,37187
v20845,0,37187
v20844,0,37187
v20843,0,37187
v20836,0,37187
v20835,0,37187
v61401,0,37187
v22883,0,37187
v22884,0,37187
v20834,0,37187
v20826,0,37187
v22893,0,37187
v20825,0,37187
v20823,0,37187
v61402,0,37187
v20819,0,37187
v20818,0,37187
v22911,0,37187
v20816,0,37187
v20815,0,37187
v20814,0,37187
v20811,0,37187
v20809,0,37187
v61404,0,37187
v22932,0,37187
v22938,0,37187
v22939,0,37187
v20797,0,37187
v20794,0,37187
v20785,0,37187
v22952,0,37187
v22957,0,37187
v22961,0,37187
v20779,0,37187
v20778,0,37187
v22975,0,37187
v22976,0,37187
v22980,0,37187
v22982,0,37187
v22983,0,37187
v20766,0,37187
v20759,0,37187
v22992,0,37187
v22996,0,37187
v20748,0,37187
v61408,0,37187
v22999,0,37187
v61409,0,37187
v20742,0,37187
v61410,0,37187
v20740,0,37187
v20722,0,37187
v61411,0,37187
v20718,0,37187
v20715,0,37187
v20714,0,37187
v20711,0,37187
v23032,0,37187
v20708,0,37187
v20700,0,37187
v23040,0,37187
v23041,0,37187
v23044,0,37187
v20694,0,37187
v23049,0,37187
v23051,0,37187
v20686,0,37187
v23053,0,37187
v61412,0,37187
v23056,0,37187
v20682,0,37187
v20678,0,37187
v23122,0,37187
v23123,0,37187
v61413,0,37187
v23139,0,37187
v23140,0,37187
v23142,0,37187
v24175,0,37187
v23146,0,37187
v20648,0,37187
v23153,0,37187
v23155,0,37187
v23156,0,37187
v23159,0,37187
v61414,0,37187
v23163,0,37187
v23164,0,37187
v23165,0,37187
v23168,0,37187
v20636,0,37187
v20635,0,37187
v20633,0,37187
v20628,0,37187
v23182,0,37187
v23186,0,37187
v61417,0,37187
v20617,0,37187
v61418,0,37187
v23194,0,37187
v23198,0,37187
v20605,0,37187
v23202,0,37187
v20597,0,37187
v23207,0,37187
v23217,0,37187
v23218,0,37187
v23222,0,37187
v20590,0,37187
v23225,0,37187
v23226,0,37187
v62378,0,37187
v23231,0,37187
v23232,0,37187
v23233,0,37187
v23235,0,37187
v20576,0,37187
v61421,0,37187
v23247,0,37187
v20557,0,37187
v23256,0,37187
v23257,0,37187
v23260,0,37187
v23261,0,37187
v23262,0,37187
v23264,0,37187
v61422,0,37187
v20552,0,37187
v20550,0,37187
v20548,0,37187
v20547,0,37187
v20523,0,37187
v61423,0,37187
v23278,0,37187
v20500,0,37187
v20489,0,37187
v20479,0,37187
v20468,0,37187
v20465,0,37187
v23294,0,37187
v20460,0,37187
v23296,0,37187
v20456,0,37187
v20450,0,37187
v20437,0,37187
v61424,0,37187
v20417,0,37187
v20413,0,37187
v20409,0,37187
v23318,0,37187
v23321,0,37187
v23322,0,37187
v23324,0,37187
v23326,0,37187
v23327,0,37187
v20392,0,37187
v23332,0,37187
v23334,0,37187
v23336,0,37187
v23340,0,37187
v30545,0,37187
v23345,0,37187
v23346,0,37187
v23348,0,37187
v23349,0,37187
v61425,0,37187
v23353,0,37187
v23354,0,37187
v23355,0,37187
v23363,0,37187
v23365,0,37187
v23366,0,37187
v20334,0,37187
v20332,0,37187
v23382,0,37187
v23385,0,37187
v20323,0,37187
v20312,0,37187
v20311,0,37187
v20298,0,37187
v20280,0,37187
v20274,0,37187
v20269,0,37187
v23400,0,37187
v61426,0,37187
v20263,0,37187
v23411,0,37187
v23413,0,37187
v23414,0,37187
v23415,0,37187
v23420,0,37187
v20259,0,37187
v23424,0,37187
v23427,0,37187
v23429,0,37187
v23430,0,37187
v23431,0,37187
v23432,0,37187
v24178,0,37187
v24179,0,37187
v20248,0,37187
v23440,0,37187
v20246,0,37187
v23442,0,37187
v23445,0,37187
v24180,0,37187
v20240,0,37187
v20239,0,37187
v23453,0,37187
v23454,0,37187
v23455,0,37187
v23457,0,37187
v20235,0,37187
v23459,0,37187
v23461,0,37187
v20229,0,37187
v23469,0,37187
v23470,0,37187
v24172,0,37187
v23479,0,37187
v23481,0,37187
v20210,0,37187
v23483,0,37187
v23484,0,37187
v23486,0,37187
v23487,0,37187
v23490,0,37187
v23498,0,37187
v23499,0,37187
v23502,0,37187
v23503,0,37187
v23505,0,37187
v20181,0,37187
v23510,0,37187
v23513,0,37187
v23514,0,37187
v23521,0,37187
v20150,0,37187
v20149,0,37187
v23527,0,37187
v23528,0,37187
v23530,0,37187
v23531,0,37187
v24166,0,37187
v23534,0,37187
v23535,0,37187
v20143,0,37187
v20142,0,37187
v23539,0,37187
v20133,0,37187
v23545,0,37187
v23547,0,37187
v23548,0,37187
v23550,0,37187
v23551,0,37187
v23557,0,37187
v23559,0,37187
v23560,0,37187
v23563,0,37187
v23564,0,37187
v23565,0,37187
v23566,0,37187
v23567,0,37187
v20123,0,37187
v20120,0,37187
v23574,0,37187
v23575,0,37187
v23576,0,37187
v20112,0,37187
v61428,0,37187
v23580,0,37187
v23587,0,37187
v23589,0,37187
v23590,0,37187
v61429,0,37187
v23595,0,37187
v61430,0,37187
v23599,0,37187
v23602,0,37187
v20098,0,37187
v23606,0,37187
v23607,0,37187
v23608,0,37187
v23610,0,37187
v23612,0,37187
v23618,0,37187
v23619,0,37187
v23620,0,37187
v23622,0,37187
v23623,0,37187
v23624,0,37187
v23625,0,37187
v23627,0,37187
v23628,0,37187
v23632,0,37187
v23633,0,37187
v20084,0,37187
v23635,0,37187
v23636,0,37187
v20082,0,37187
v23639,0,37187
v20078,0,37187
v23643,0,37187
v20055,0,37187
v23646,0,37187
v23647,0,37187
v20054,0,37187
v20050,0,37187
v23653,0,37187
v23654,0,37187
v23655,0,37187
v20049,0,37187
v23658,0,37187
v23659,0,37187
v23660,0,37187
v23661,0,37187
v23662,0,37187
v20048,0,37187
v23667,0,37187
v23668,0,37187
v23669,0,37187
v23671,0,37187
v61431,0,37187
v23673,0,37187
v61432,0,37187
v23679,0,37187
v23682,0,37187
v23683,0,37187
v61433,0,37187
v23686,0,37187
v23687,0,37187
v23688,0,37187
v20028,0,37187
v23690,0,37187
v23692,0,37187
v23698,0,37187
v20019,0,37187
v23700,0,37187
v23701,0,37187
v23702,0,37187
v23703,0,37187
v23704,0,37187
v23708,0,37187
v23709,0,37187
v23711,0,37187
v23712,0,37187
v20017,0,37187
v23715,0,37187
v23716,0,37187
v23717,0,37187
v23718,0,37187
v23721,0,37187
v23722,0,37187
v24165,0,37187
v61434,0,37187
v20014,0,37187
v23729,0,37187
v23739,0,37187
v19978,0,37187
v23746,0,37187
v23748,0,37187
v19947,0,37187
v19942,0,37187
v23757,0,37187
v19941,0,37187
v23759,0,37187
v23764,0,37187
v23767,0,37187
v23768,0,37187
v61435,0,37187
v19936,0,37187
v23776,0,37187
v23777,0,37187
v23779,0,37187
v23780,0,37187
v23781,0,37187
v23782,0,37187
v19924,0,37187
v19921,0,37187
v23789,0,37187
v23790,0,37187
v23794,0,37187
v23798,0,37187
v23799,0,37187
v23800,0,37187
v23801,0,37187
v23802,0,37187
v23807,0,37187
v23809,0,37187
v23812,0,37187
v23821,0,37187
v23825,0,37187
v23827,0,37187
v23830,0,37187
v23832,0,37187
v23834,0,37187
v23837,0,37187
v23838,0,37187
v23839,0,37187
v61436,0,37187
v23843,0,37187
v23844,0,37187
v19894,0,37187
v23846,0,37187
v23848,0,37187
v23849,0,37187
v23855,0,37187
v19877,0,37187
v23859,0,37187
v23864,0,37187
v23865,0,37187
v23866,0,37187
v23870,0,37187
v23871,0,37187
v23872,0,37187
v23875,0,37187
v23876,0,37187
v23879,0,37187
v23885,0,37187
v23889,0,37187
v23892,0,37187
v23893,0,37187
v23894,0,37187
v23895,0,37187
v23896,0,37187
v23897,0,37187
v23899,0,37187
v23900,0,37187
v19867,0,37187
v23902,0,37187
v23903,0,37187
v23906,0,37187
v23907,0,37187
v24163,0,37187
v23910,0,37187
v23911,0,37187
v23912,0,37187
v19840,0,37187
v23915,0,37187
v23916,0,37187
v23917,0,37187
v19838,0,37187
v23920,0,37187
v23925,0,37187
v23926,0,37187
v23927,0,37187
v23928,0,37187
v23929,0,37187
v23930,0,37187
v23931,0,37187
v23933,0,37187
v23934,0,37187
v23936,0,37187
v23937,0,37187
v23938,0,37187
v19821,0,37187
v23946,0,37187
v23947,0,37187
v23948,0,37187
v23949,0,37187
v23950,0,37187
v61437,0,37187
v61438,0,37187
v19820,0,37187
v61439,0,37187
v23956,0,37187
v23957,0,37187
v23958,0,37187
v23962,0,37187
v23966,0,37187
v23968,0,37187
v19807,0,37187
v23970,0,37187
v23971,0,37187
v23972,0,37187
v23973,0,37187
v23976,0,37187
v23977,0,37187
v23978,0,37187
v19803,0,37187
v23984,0,37187
v19802,0,37187
v23986,0,37187
v23987,0,37187
v23988,0,37187
v23989,0,37187
v23990,0,37187
v23991,0,37187
v23992,0,37187
v23993,0,37187
v23994,0,37187
v23995,0,37187
v23998,0,37187
v23999,0,37187
v19791,0,37187
v24001,0,37187
v24003,0,37187
v24005,0,37187
v61442,0,37187
v24007,0,37187
v24014,0,37187
v24015,0,37187
v19747,0,37187
v24023,0,37187
v61443,0,37187
v24030,0,37187
v24031,0,37187
v24032,0,37187
v24033,0,37187
v24034,0,37187
v24037,0,37187
v24040,0,37187
v24042,0,37187
v24044,0,37187
v24049,0,37187
v24051,0,37187
v24052,0,37187
v19723,0,37187
v24056,0,37187
v24057,0,37187
v24059,0,37187
v43227,0,37187
v19722,0,37187
v24062,0,37187
v24063,0,37187
v24068,0,37187
v24070,0,37187
v61445,0,37187
v24074,0,37187
v24075,0,37187
v24076,0,37187
v24079,0,37187
v24080,0,37187
v24081,0,37187
v24082,0,37187
v24083,0,37187
v24086,0,37187
v24089,0,37187
v24090,0,37187
v24092,0,37187
v61446,0,37187
v24096,0,37187
v24099,0,37187
v24100,0,37187
v19694,0,37187
v24104,0,37187
v24107,0,37187
v24108,0,37187
v24109,0,37187
v24111,0,37187
v24112,0,37187
v24118,0,37187
v24122,0,37187
v19669,0,37187
v24125,0,37187
v24126,0,37187
v24135,0,37187
v24136,0,37187
v24137,0,37187
v24138,0,37187
v19610,0,37187
v24142,0,37187
v19597,0,37187
v19596,0,37187
v19594,0,37187
v24154,0,37187
v24156,0,37187
v24157,0,37187
v61448,0,37187
v24159,0,37187
v24160,0,37187
v24161,0,37187
v24162,0,37187
v24183,0,37187
v24185,0,37187
v24187,0,37187
v24190,0,37187
v24191,0,37187
v24192,0,37187
v24193,0,37187
v24194,0,37187
v24198,0,37187
v19557,0,37187
v61449,0,37187
v19552,0,37187
v24206,0,37187
v24207,0,37187
v19527,0,37187
v19523,0,37187
v19522,0,37187
v24219,0,37187
v24220,0,37187
v61450,0,37187
v24222,0,37187
v24225,0,37187
v24227,0,37187
v24229,0,37187
v19521,0,37187
v19520,0,37187
v24232,0,37187
v24233,0,37187
v24234,0,37187
v24235,0,37187
v24236,0,37187
v19510,0,37187
v24245,0,37187
v19503,0,37187
v24249,0,37187
v19490,0,37187
v19489,0,37187
v24253,0,37187
v24254,0,37187
v24257,0,37187
